source;intermediate;destination;with_ixp;percentage;total_paths;provider;avg_path_length;avg_latency;destination_countries;ids
5416: Batelco;(25019: Saudi Telecom Company (STC SAUDINET)), (23930: IP Converge Data Services, Inc.);31898: Oracle Cloud Infrastructure;0;0.058;1713;Oracle;9.0;('KR', 508.0);('KR', 1);[331157]
5416: Batelco;(15412: Global Cloud Xchange (f.k.a. FLAG Telecom)), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.058;1713;Oracle;11.0;('KR', 187.5);('KR', 1);[336813]
5416: Batelco;(3356: Level 3 AS 3356), (6619: Samsung SDS);31898: Oracle Cloud Infrastructure;0;0.058;1713;Oracle;7.0;('KR', 830.0);('KR', 1);[336814]
5416: Batelco;(8529: Omantel), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;0;0.058;1713;Oracle;6.0;('IN', 254.5);('IN', 1);[378900]
5416: Batelco;(8529: Omantel);31898: Oracle Cloud Infrastructure;0;0.058;1713;Oracle;4.0;('SA', 78.0);('SA', 1);[516562]
5416: Batelco;(55410: Vodafone India), (4755: Tata Communications AS4755);31898: Oracle Cloud Infrastructure;0;0.058;1713;Oracle;5.0;('IN', 52.0);('IN', 1);[517209]
5416: Batelco;(9829: National Internet Backbone India), (4755: Tata Communications AS4755);31898: Oracle Cloud Infrastructure;0;0.058;1713;Oracle;5.0;('IN', 72.0);('IN', 1);[517234]
5416: Batelco;(9829: National Internet Backbone India), (4755: Tata Communications AS4755), (6453: Tata Communications);31898: Oracle Cloud Infrastructure;0;0.058;1713;Oracle;10.0;('JP', 138.5);('JP', 1);[517262]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat)), (48237: Etihad Etisalat (Mobily)), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;1;4.962;1713;Oracle;12.32;('SA', 94.23);('SA', 85);[142186, 142193, 142194, 142195, 142197, 142200, 142210, 142215, 142221, 142223, 142224, 142229, 142237, 142240, 142253, 142256, 203868, 203874, 203887, 203890, 203892, 203893, 203894, 203901, 203904, 203907, 203910, 203914, 203915, 267792, 267794, 267811, 267813, 267816, 267821, 267822, 267825, 267826, 267828, 267829, 267837, 267838, 267844, 267845, 330833, 330839, 330841, 330861, 330866, 330868, 330869, 330873, 330875, 330876, 330887, 330891, 330893, 330894, 330895, 330896, 330897, 330898, 330899, 330902, 379053, 379068, 379069, 379070, 379082, 379084, 379087, 379089, 379090, 379092, 379093, 379102, 606670, 619468, 619469, 619470, 619472, 673355, 673363, 673366, 673369]
5416: Batelco;(25019: Saudi Telecom Company (STC SAUDINET)), (9318: SK Broadband), (23930: IP Converge Data Services, Inc.);31898: Oracle Cloud Infrastructure;1;2.744;1713;Oracle;10.85;('KR', 419.118);('KR', 47);[142081, 142084, 142091, 142092, 142098, 142099, 142107, 142109, 142111, 142113, 142114, 142116, 142117, 142121, 142122, 142128, 142130, 203978, 203980, 203981, 203984, 203988, 203989, 203992, 203995, 203996, 204003, 204004, 204005, 204008, 204009, 267728, 267729, 267734, 267737, 267738, 267753, 267754, 267755, 267756, 331151, 331155, 331158, 331159, 331163, 331177, 331184]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW)), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;2.218;1713;Oracle;5.29;('IN', 213.93);('IN', 38);[516315, 516317, 516325, 516326, 516327, 516334, 516335, 516343, 516347, 516352, 516363, 516366, 516368, 516369, 516375, 516381, 516382, 516383, 516388, 516389, 516390, 516392, 516397, 516402, 516406, 516409, 516415, 516421, 516422, 516424, 516425, 516429, 516436, 516437, 516438, 516439, 516441, 516442]
5416: Batelco;(25019: Saudi Telecom Company (STC SAUDINET)), (9318: SK Broadband), (23930: IP Converge Data Services, Inc.), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;1;1.926;1713;Oracle;11.94;('KR', 417.871);('KR', 33);[142086, 142090, 142101, 142102, 142103, 142106, 142131, 203975, 203979, 203982, 204010, 267723, 267726, 267731, 267733, 267735, 267740, 267752, 267757, 331149, 331150, 331152, 331153, 331154, 331160, 331169, 331171, 331173, 331175, 331179, 331180, 331181, 331182]
5416: Batelco;(8529: Omantel), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.817;1713;Oracle;6.43;('IN', 309.96);('IN', 14);[378882, 378884, 378886, 378906, 378909, 378916, 378917, 378925, 378930, 378932, 378938, 378943, 378947, 378953]
5416: Batelco;(8529: Omantel), (28885: Unknown), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.701;1713;Oracle;6.42;('IN', 315.75);('IN', 12);[378885, 378902, 378912, 378914, 378922, 378926, 378933, 378939, 378942, 378945, 378954, 378957]
5416: Batelco;(9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.234;1713;Oracle;4.0;('IN', 135.5);('IN', 4);[336778, 336780, 383948, 383954]
5416: Batelco;(25019: Saudi Telecom Company (STC SAUDINET)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;1;0.175;1713;Oracle;8.67;('KR', 420.6);('KR', 3);[142104, 267732, 267758]
5416: Batelco;(35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;1;0.117;1713;Oracle;6.5;('SA', 42.25);('SA', 2);[336802, 383966]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (31452: ZAIN Bahrain), (59605: Zain Group - Wholesale), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.058;1713;Oracle;11.0;('IN', -1);('IN', 1);[141862]
5416: Batelco;(31452: ZAIN Bahrain), (59605: Zain Group - Wholesale), (9498: Bharti Airtel);31898: Oracle Cloud Infrastructure;1;0.058;1713;Oracle;12.0;('IN', 146.5);('IN', 1);[330769]
5416: Batelco;(48237: Etihad Etisalat (Mobily)), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;1;0.058;1713;Oracle;9.0;('SA', 55.0);('SA', 1);[330879]
5416: Batelco;(9318: SK Broadband);31898: Oracle Cloud Infrastructure;1;0.058;1713;Oracle;6.0;('KR', -1);('KR', 1);[331178]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (5416: Batelco), (25019: Saudi Telecom Company (STC SAUDINET)), (9318: SK Broadband);31898: Oracle Cloud Infrastructure;1;0.058;1713;Oracle;9.0;('KR', 276.0);('KR', 1);[516740]
5416: Batelco;(9829: National Internet Backbone India), (9498: Bharti Airtel), (35819: Etihad Etisalat Company (Mobily));31898: Oracle Cloud Infrastructure;1;0.058;1713;Oracle;8.0;('SA', 685.0);('SA', 1);[517334]
5416: Batelco; ;36351: SoftLayer Technologies, Inc. (an IBM Company);1;91.909;309;IBM;10.49;('JP', 432.876);('JP', 284);[141703, 141704, 141709, 141710, 141713, 141714, 141715, 141717, 141719, 141720, 141722, 141723, 141724, 141725, 141727, 141728, 141730, 141731, 141732, 141733, 141734, 141738, 141741, 141742, 141744, 141745, 141746, 141748, 141749, 141750, 203653, 203657, 203658, 203659, 203660, 203661, 203667, 203668, 203669, 203670, 203671, 203672, 203673, 203674, 203676, 203677, 203678, 203679, 203680, 203681, 203682, 203683, 203685, 203686, 203687, 203689, 203690, 203691, 203692, 203694, 203696, 203697, 203698, 203700, 267371, 267372, 267373, 267375, 267377, 267378, 267381, 267382, 267383, 267385, 267386, 267388, 267389, 267390, 267391, 267392, 267395, 267397, 267398, 267399, 267401, 267403, 267406, 267408, 267410, 267411, 267412, 267413, 267415, 267416, 267418, 267420, 267423, 267424, 267425, 267426, 267427, 267429, 267430, 267431, 330545, 330549, 330550, 330552, 330553, 330554, 330559, 330564, 330565, 330566, 330567, 330568, 330571, 330572, 330574, 330576, 330577, 330579, 330580, 330582, 330583, 330584, 330585, 330586, 330587, 330589, 330590, 330592, 330593, 330594, 330597, 330599, 330600, 330601, 330602, 330603, 330604, 330605, 330606, 330607, 336761, 378793, 378794, 378796, 378798, 378806, 378808, 378809, 378811, 378812, 378813, 378814, 378816, 378817, 378818, 378819, 378820, 378821, 378822, 378823, 378824, 378826, 378832, 378834, 378835, 378836, 378837, 378838, 378839, 378840, 378841, 378843, 378844, 378846, 378847, 378848, 378850, 378851, 378852, 378853, 378854, 447194, 447195, 447197, 447200, 447203, 447204, 447205, 447207, 447208, 447209, 447210, 447211, 447212, 447213, 447214, 447215, 447216, 447217, 447219, 447222, 447223, 447224, 447225, 447227, 447228, 447231, 447232, 447233, 447235, 447236, 447239, 447240, 447241, 447244, 447245, 447248, 447249, 447251, 447254, 447256, 447257, 447258, 516117, 516118, 516119, 516120, 516121, 516125, 516126, 516127, 516128, 516130, 516132, 516133, 516134, 516136, 516137, 516138, 516140, 516141, 516144, 516145, 516146, 516147, 516148, 516149, 516150, 516151, 516153, 516154, 516155, 516158, 516159, 516160, 516161, 516163, 516164, 516165, 516166, 585278, 606642, 606643, 606644, 606645, 619445, 619447, 619450, 619451, 619453, 673244, 673245, 673252, 673253, 673255, 673257, 673258, 673259, 673260, 673261]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW));36351: SoftLayer Technologies, Inc. (an IBM Company);1;3.56;309;IBM;9.0;('JP', 420.143);('JP', 11);[203663, 267400, 267419, 330578, 330591, 378803, 378807, 378833, 447247, 447250, 673250]
5416: Batelco;(51375: stc Bahrain), (39386: Saudi Telecom Company (STC IGW));36351: SoftLayer Technologies, Inc. (an IBM Company);1;0.324;309;IBM;13.0;('JP', 700.0);('JP', 1);[267414]
5416: Batelco;(9299: Philippine Long Distance Company);36351: SoftLayer Technologies, Inc. (an IBM Company);1;0.324;309;IBM;15.0;('JP', 433.0);('JP', 1);[334549]
5416: Batelco;(39273: Kalaam Telecom Bahrain), (5416: Batelco);36351: SoftLayer Technologies, Inc. (an IBM Company);1;0.324;309;IBM;12.0;('JP', 279.5);('JP', 1);[516152]
5416: Batelco; ;36351: SoftLayer Technologies, Inc. (an IBM Company);0;3.236;309;IBM;8.0;('JP', 449.667);('JP', 10);[267384, 267421, 267428, 330546, 378805, 447237, 447242, 447243, 447259, 516143]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW));36351: SoftLayer Technologies, Inc. (an IBM Company);0;0.324;309;IBM;9.0;('JP', 322.5);('JP', 1);[203651]
5416: Batelco;(6453: Tata Communications);45102: Alibaba;0;17.998;1878;Alibaba;9.94;('MY', 174.25),('SG', 207.666),('ID', 282.0),('IN', 304.75);('SG', 332),('IN', 3),('MY', 2),('ID', 1);[141455, 141457, 141458, 141459, 141460, 141461, 141462, 141466, 141467, 141468, 141469, 141470, 141473, 141475, 141476, 141477, 141478, 141479, 141480, 141481, 141483, 141484, 141485, 141486, 141490, 141492, 141493, 141494, 141495, 141496, 141497, 141498, 141499, 141500, 141501, 141502, 141503, 141504, 141505, 141531, 203435, 203436, 203438, 203439, 203440, 203441, 203442, 203443, 203444, 203446, 203449, 203450, 203451, 203452, 203454, 203455, 203456, 203457, 203458, 203459, 203462, 203464, 203465, 203466, 203467, 203468, 203469, 203471, 203473, 203474, 203475, 203476, 203477, 203478, 203479, 203480, 203481, 203482, 203483, 203484, 203485, 203486, 267076, 267085, 267086, 267089, 267090, 267091, 267092, 267094, 267095, 267096, 267100, 267101, 267102, 267103, 267105, 267106, 267107, 267108, 267110, 267112, 267113, 267114, 267116, 267117, 267119, 267120, 267122, 267125, 267126, 267127, 267128, 267129, 267130, 267131, 267132, 267134, 267135, 267136, 267137, 267138, 267139, 267140, 267141, 267144, 267145, 267146, 267147, 267148, 267149, 267150, 267151, 267152, 267153, 267155, 267156, 267178, 330291, 330292, 330293, 330294, 330297, 330299, 330300, 330301, 330303, 330305, 330306, 330307, 330308, 330309, 330311, 330313, 330315, 330319, 330321, 330322, 330323, 330324, 330325, 330327, 330328, 330330, 330331, 330332, 330333, 330334, 330335, 330337, 330338, 330339, 330340, 330342, 330343, 330344, 330345, 330346, 330347, 378396, 378398, 378399, 378400, 378401, 378402, 378404, 378405, 378406, 378407, 378409, 378410, 378411, 378412, 378413, 378414, 378415, 378418, 378419, 378420, 378421, 378422, 378423, 378424, 378426, 378427, 378429, 378430, 378433, 378434, 378436, 378437, 378438, 378439, 378440, 378441, 378442, 378443, 378444, 378446, 378448, 378450, 378451, 378452, 378453, 378455, 378456, 378457, 378461, 378462, 378464, 378466, 378559, 446820, 446821, 446823, 446825, 446826, 446827, 446828, 446829, 446830, 446832, 446833, 446835, 446837, 446839, 446840, 446842, 446843, 446844, 446846, 446848, 446850, 446851, 446852, 446853, 446854, 446855, 446860, 446861, 446863, 446864, 446868, 446869, 446871, 446872, 446874, 446876, 446877, 446878, 446964, 447052, 515889, 515890, 515891, 515893, 515894, 515895, 515896, 515897, 515898, 515899, 515900, 515901, 515902, 515904, 515905, 515906, 515907, 515912, 515914, 515915, 515918, 515919, 515922, 515923, 515924, 515926, 515927, 515928, 515929, 515931, 515932, 515933, 515934, 515935, 515937, 515938, 515939, 515940, 515941, 515943, 515944, 585267, 606617, 606618, 606619, 606620, 619382, 619383, 619384, 619385, 619386, 619387, 619388, 619390, 673208, 673209, 673210, 673211, 673212, 673213, 673217, 673219, 673220, 673225, 673226, 673227]
5416: Batelco;(15802: Emirates Integrated Telecommunication Company PJSC);45102: Alibaba;0;16.826;1878;Alibaba;7.82;('AE', 102.782);('AE', 316);[141629, 141630, 141633, 141635, 141637, 141638, 141639, 141640, 141641, 141642, 141643, 141644, 141645, 141646, 141647, 141649, 141650, 141651, 141652, 141653, 141654, 141655, 141656, 141657, 141660, 141661, 141663, 141666, 141669, 141671, 141672, 141673, 141674, 141675, 141676, 141677, 141679, 141681, 141683, 141684, 141686, 141688, 141690, 141691, 141693, 141695, 141696, 203553, 203555, 203560, 203561, 203562, 203563, 203564, 203565, 203566, 203567, 203568, 203569, 203571, 203573, 203576, 203579, 203582, 203583, 203584, 203585, 203588, 203589, 203590, 203591, 203592, 203594, 203596, 203597, 203598, 203601, 203602, 203604, 203607, 203608, 203609, 203610, 203611, 267303, 267304, 267305, 267306, 267307, 267308, 267312, 267313, 267314, 267315, 267316, 267318, 267320, 267321, 267322, 267326, 267328, 267329, 267330, 267333, 267334, 267337, 267339, 267340, 267344, 267346, 267352, 267354, 267355, 267356, 267357, 267358, 267359, 267362, 267363, 267364, 267365, 267369, 330467, 330468, 330469, 330473, 330474, 330475, 330476, 330478, 330479, 330480, 330482, 330483, 330484, 330485, 330486, 330487, 330489, 330493, 330496, 330498, 330500, 330501, 330510, 330511, 330513, 330514, 330515, 330516, 330517, 330518, 330519, 330520, 330521, 330522, 330523, 330524, 330525, 330526, 330529, 330530, 330537, 330539, 330540, 330542, 330544, 336766, 378717, 378718, 378719, 378720, 378722, 378726, 378727, 378730, 378732, 378733, 378735, 378736, 378737, 378740, 378741, 378742, 378746, 378747, 378749, 378750, 378751, 378752, 378753, 378755, 378757, 378760, 378761, 378763, 378765, 378774, 378776, 378777, 378778, 378779, 378780, 378781, 378783, 378785, 378786, 378789, 378790, 378791, 447125, 447126, 447127, 447128, 447129, 447130, 447131, 447133, 447134, 447136, 447137, 447140, 447141, 447142, 447143, 447144, 447145, 447146, 447147, 447148, 447149, 447150, 447151, 447152, 447153, 447154, 447155, 447156, 447157, 447158, 447159, 447161, 447162, 447166, 447173, 447175, 447177, 447178, 447179, 447180, 447181, 447182, 447183, 447184, 447185, 447186, 447189, 447191, 516168, 516170, 516173, 516174, 516175, 516176, 516177, 516178, 516179, 516180, 516181, 516183, 516184, 516186, 516187, 516188, 516190, 516193, 516194, 516195, 516197, 516198, 516200, 516201, 516202, 516203, 516206, 516208, 516213, 516214, 516215, 516216, 516217, 516218, 516219, 516220, 516221, 516226, 516227, 516228, 516229, 516230, 516231, 516232, 516233, 516236, 516237, 516240, 585273, 606630, 606631, 606632, 606633, 619426, 673269, 673270, 673271, 673273]
5416: Batelco;(174: Cogent Communications, Inc.), (3491: PCCW Global);45102: Alibaba;0;9.265;1878;Alibaba;8.84;('CN', 396.497);('CN', 174);[141939, 141943, 141944, 141946, 141947, 141948, 141949, 141950, 141951, 141952, 141953, 141954, 141955, 141956, 141957, 141958, 141961, 141971, 141973, 141974, 141975, 141976, 141977, 141978, 141979, 141980, 141983, 141987, 141992, 203613, 203614, 203615, 203618, 203619, 203620, 203621, 203622, 203623, 203624, 203625, 203626, 203628, 203629, 203630, 203639, 203640, 203641, 203642, 203643, 267435, 267436, 267437, 267444, 267446, 267447, 267448, 267449, 267450, 267451, 267452, 267455, 267459, 267467, 267468, 267469, 267470, 267471, 267473, 267477, 267478, 330660, 330661, 330662, 330663, 330664, 330665, 330666, 330667, 330668, 330680, 330681, 330682, 330683, 330684, 330686, 330695, 330696, 330697, 330698, 330699, 330700, 330701, 330703, 378650, 378651, 378653, 378654, 378657, 378658, 378659, 378660, 378661, 378662, 378680, 378682, 378686, 378687, 378691, 378694, 378707, 378708, 378711, 447261, 447263, 447264, 447265, 447271, 447272, 447274, 447275, 447280, 447282, 447288, 447296, 447298, 447302, 447304, 447305, 447306, 447307, 447314, 447315, 447316, 447317, 447318, 516064, 516066, 516069, 516070, 516071, 516073, 516074, 516076, 516077, 516078, 516083, 516084, 516087, 516088, 516089, 516091, 516093, 516094, 516095, 516096, 516097, 516098, 516099, 516100, 516101, 516102, 516109, 516110, 516111, 516112, 585272, 606637, 606638, 619435, 619436, 673281, 673285, 673292, 673298]
5416: Batelco;(6453: Tata Communications), (9930: TIME DotCom Berhad);45102: Alibaba;0;8.892;1878;Alibaba;8.89;('MY', 161.427);('MY', 167);[141510, 141511, 141512, 141513, 141514, 141516, 141518, 141519, 141522, 141526, 141528, 141532, 141533, 141534, 203490, 203492, 203493, 203496, 203497, 203498, 203499, 203500, 203503, 203508, 203509, 203511, 203513, 203514, 203516, 203517, 203520, 203526, 267025, 267027, 267028, 267029, 267031, 267032, 267034, 267036, 267037, 267038, 267040, 267041, 267047, 267048, 267050, 267051, 267054, 267055, 267056, 267058, 267061, 267062, 267063, 267065, 267069, 267070, 267071, 267074, 267078, 267079, 267080, 267081, 267084, 330348, 330349, 330350, 330360, 330361, 330364, 330365, 330366, 330368, 330369, 330373, 330375, 330378, 330379, 330382, 330383, 330384, 330385, 330386, 330390, 378334, 378337, 378338, 378339, 378347, 378348, 378349, 378350, 378352, 378354, 378355, 378356, 378357, 378358, 378364, 378366, 378367, 378368, 378370, 378371, 378373, 378374, 378375, 378377, 378379, 378380, 378384, 378387, 378388, 378389, 378392, 446903, 446909, 446919, 446921, 446925, 446927, 446931, 446932, 446935, 446936, 446937, 446939, 446941, 446950, 446952, 515756, 515757, 515759, 515765, 515766, 515773, 515777, 515778, 515779, 515781, 515782, 515783, 515788, 515793, 515794, 515800, 515802, 515816, 585257, 606597, 606598, 606599, 619371, 619374, 619375, 619376, 619377, 619381, 673153, 673154, 673159, 673160, 673161, 673162, 673167, 673170]
5416: Batelco;(174: Cogent Communications, Inc.), (9498: Bharti Airtel);45102: Alibaba;0;6.709;1878;Alibaba;9.13;('IN', 256.041);('IN', 126);[267159, 267164, 267165, 267168, 267171, 267173, 267174, 267176, 267180, 267187, 267189, 267198, 267199, 267206, 267208, 267209, 267211, 267213, 267214, 267217, 330397, 330400, 330403, 330404, 330407, 330418, 330428, 330429, 330430, 330433, 330434, 330436, 330438, 330439, 330441, 330443, 330448, 330452, 330453, 330455, 330456, 330457, 330461, 330462, 378526, 378529, 378530, 378534, 378535, 378540, 378541, 378542, 378543, 378544, 378546, 378548, 378554, 378560, 378566, 378568, 378585, 378587, 447014, 447015, 447018, 447019, 447020, 447021, 447022, 447025, 447026, 447032, 447033, 447035, 447039, 447043, 447045, 447046, 447047, 447048, 447053, 447054, 447055, 447057, 447066, 447074, 447076, 447077, 516242, 516243, 516247, 516248, 516250, 516251, 516254, 516259, 516261, 516262, 516267, 516268, 516269, 516274, 516275, 516277, 516278, 516282, 516284, 516285, 516286, 516287, 516292, 516293, 516294, 516296, 516298, 516299, 516300, 516308, 516311, 585266, 606612, 619408, 619409, 673192, 673193, 673201]
5416: Batelco;(6453: Tata Communications), (3491: PCCW Global);45102: Alibaba;0;5.911;1878;Alibaba;10.45;('CN', 372.559);('CN', 111);[141959, 141960, 141962, 141963, 141964, 141969, 141970, 141981, 141982, 141990, 141991, 141993, 203631, 203632, 203633, 203634, 203636, 203647, 267432, 267433, 267434, 267438, 267439, 267441, 267442, 267443, 267453, 267454, 267456, 267457, 267458, 267460, 267461, 267462, 267463, 267472, 267474, 267475, 330659, 330669, 330672, 330674, 330675, 330676, 330677, 330678, 330687, 330688, 330689, 330691, 330694, 330702, 330704, 378652, 378656, 378663, 378665, 378666, 378667, 378668, 378669, 378677, 378679, 378683, 378688, 378689, 378690, 378693, 378695, 378696, 378697, 378699, 378703, 378710, 378712, 378713, 378714, 378716, 447267, 447268, 447269, 447270, 447277, 447278, 447279, 447281, 447283, 447285, 447293, 447295, 447299, 447300, 447303, 447308, 447310, 447312, 447313, 447320, 585271, 606640, 606641, 619437, 619438, 619444, 673282, 673283, 673284, 673286, 673287, 673289, 673297]
5416: Batelco;(6453: Tata Communications), (4755: Tata Communications AS4755);45102: Alibaba;0;4.26;1878;Alibaba;13.48;('IN', 194.639);('IN', 80);[141558, 141559, 141560, 141561, 141562, 141563, 141564, 141565, 141567, 141568, 141569, 141570, 141571, 141572, 141573, 141574, 141576, 141577, 141578, 141579, 141580, 141581, 141582, 203529, 203533, 203536, 203537, 203538, 203541, 203542, 203546, 203549, 203550, 203551, 203552, 267157, 267162, 267167, 267170, 267179, 267181, 267182, 267184, 267188, 267193, 267194, 267196, 267200, 267202, 267203, 267205, 267207, 267210, 267212, 267218, 330394, 330406, 330408, 330412, 330414, 330417, 330419, 330420, 330421, 330423, 330424, 330427, 330440, 330442, 330445, 330446, 330449, 330454, 330458, 330460, 378545, 378555, 378571, 378577, 447072]
5416: Batelco;(6453: Tata Communications), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;0;3.994;1878;Alibaba;9.89;('ID', 173.98);('ID', 75);[203487, 203489, 267238, 267241, 267242, 267243, 267244, 267246, 267248, 267249, 267250, 267251, 267259, 267260, 267261, 267264, 267265, 267267, 267272, 267273, 267275, 267276, 267277, 267278, 267279, 267280, 267286, 267289, 267290, 267291, 267292, 267293, 267294, 267297, 267299, 267300, 378472, 378481, 378483, 378493, 378495, 378496, 378497, 378498, 378499, 378501, 378504, 378505, 378506, 378507, 378508, 378510, 378511, 378512, 378513, 378514, 378520, 378522, 378523, 378524, 446958, 446967, 446972, 446977, 446979, 446981, 446982, 446986, 446993, 446994, 446996, 447003, 447005, 447011, 447012]
5416: Batelco;(6453: Tata Communications), (9498: Bharti Airtel);45102: Alibaba;0;2.662;1878;Alibaba;7.9;('IN', 326.747);('IN', 50);[378525, 378528, 378531, 378532, 378533, 378536, 378537, 378553, 378557, 378562, 378563, 378564, 378565, 378567, 378573, 378578, 378579, 378582, 378583, 378588, 378589, 378590, 378594, 378595, 378596, 447013, 447017, 447027, 447028, 447040, 447041, 447042, 447049, 447051, 447056, 447064, 447075, 606613, 606615, 619410, 619412, 619414, 619418, 673194, 673195, 673196, 673198, 673199, 673206, 673207]
5416: Batelco;(174: Cogent Communications, Inc.), (2914: NTT Global IP Network);45102: Alibaba;0;2.609;1878;Alibaba;12.27;('MY', 255.776),('JP', 364.5);('MY', 35),('JP', 14);[203494, 203495, 203510, 203512, 330357, 330358, 330377, 330381, 330387, 330391, 378335, 378344, 378363, 378372, 378376, 378381, 378382, 378386, 378391, 378635, 378640, 446910, 446911, 446912, 446913, 446915, 446922, 446928, 446929, 446930, 446934, 446946, 446947, 446948, 446949, 446953, 446956, 447092, 447093, 447094, 447098, 447099, 447100, 447116, 447117, 447118, 447120, 447121, 447124]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW)), (2914: NTT Global IP Network);45102: Alibaba;0;2.077;1878;Alibaba;10.21;('CN', 209.467),('MY', 210.762),('JP', 366.056);('CN', 16),('JP', 12),('MY', 11);[203501, 203506, 203525, 203627, 203649, 267042, 267082, 267083, 267234, 267237, 330351, 330371, 330392, 330464, 378678, 378706, 446905, 515767, 516020, 516021, 516022, 516025, 516026, 516039, 516040, 516043, 516056, 516065, 516067, 516075, 516079, 516080, 516081, 516086, 516090, 516092, 516104, 516113, 516114]
5416: Batelco;(174: Cogent Communications, Inc.), (2914: NTT Global IP Network), (10217: NTT Indonesia);45102: Alibaba;0;1.171;1878;Alibaba;12.91;('ID', 272.795);('ID', 22);[267256, 267269, 330633, 330643, 378515, 446959, 446961, 446962, 446973, 446974, 446975, 446983, 446984, 446988, 447000, 447002, 447004, 447006, 447007, 447008, 447009, 447010]
5416: Batelco; ;45102: Alibaba;0;0.852;1878;Alibaba;6.0;('AE', 128.04),('IN', 246.0),('MY', 326.25);('AE', 13),('MY', 2),('IN', 1);[141508, 141670, 203530, 267323, 267324, 267327, 267331, 267341, 267353, 267368, 330374, 516182, 516189, 516205, 516207, 516223]
5416: Batelco;(39386: Saudi Telecom Company (STC IGW)), (9498: Bharti Airtel);45102: Alibaba;0;0.639;1878;Alibaba;6.5;('IN', 221.0);('IN', 12);[516244, 516245, 516255, 516256, 516263, 516264, 516265, 516270, 516273, 516276, 516302, 516304]
5416: Batelco;(6453: Tata Communications), (2914: NTT Global IP Network);45102: Alibaba;0;0.426;1878;Alibaba;12.75;('JP', 370.933);('JP', 8);[619422, 673235, 673236, 673237, 673238, 673239, 673241, 673243]
5416: Batelco;(174: Cogent Communications, Inc.);45102: Alibaba;0;0.16;1878;Alibaba;8.67;('IN', 211.0);('IN', 3);[267158, 330432, 378586]
5416: Batelco;(2914: NTT Global IP Network);45102: Alibaba;0;0.16;1878;Alibaba;7.0;('CN', 207.0),('JP', 222.75);('JP', 2),('CN', 1);[336746, 336754, 447115]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat));45102: Alibaba;0;0.16;1878;Alibaba;5.33;('ID', 126.0),('JP', 431.75);('JP', 2),('ID', 1);[515850, 516033, 516036]
5416: Batelco;(4809: China Telecom / CN2);45102: Alibaba;0;0.16;1878;Alibaba;7.67;('SG', 167.0);('SG', 3);[515920, 619394, 673224]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat)), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;0;0.16;1878;Alibaba;5.67;('ID', 190.5);('ID', 3);[606603, 619395, 619398]
5416: Batelco;(8529: Omantel), (28885: Unknown), (135391: AOFEI DATA INTERNATIONAL);45102: Alibaba;0;0.16;1878;Alibaba;4.33;('ID', 108.0);('ID', 3);[619397, 619399, 619400]
5416: Batelco;(200612: Gulf Bridge International);45102: Alibaba;0;0.106;1878;Alibaba;9.0;('AE', 170.25);('AE', 2);[203593, 267361]
5416: Batelco;(8966: Emirates Telecommunications Corporation (Etisalat)), (9930: TIME DotCom Berhad);45102: Alibaba;0;0.106;1878;Alibaba;7.0;('MY', 114.25);('MY', 2);[515763, 515764]
5416: Batelco;(51375: stc Bahrain), (39386: Saudi Telecom Company (STC IGW)), (2914: NTT Global IP Network);45102: Alibaba;0;0.053;1878;Alibaba;11.0;('MY', 160.0);('MY', 1);[267049]
5416: Batelco;(9299: Philippine Long Distance Company), (2914: NTT Global IP Network);45102: Alibaba;0;0.053;1878;Alibaba;9.0;('MY', 146.5);('MY', 1);[334420]
5416: Batelco;(9299: Philippine Long Distance Company), (2914: NTT Global IP Network), (10217: NTT Indonesia);45102: Alibaba;0;0.053;1878;Alibaba;12.0;('ID', 138.0);('ID', 1);[334451]
5416: Batelco;(9299: Philippine Long Distance Company), (3491: PCCW Global);45102: Alibaba;0;0.053;1878;Alibaba;10.0;('CN', 25.0);('CN', 1);[334466]
